NCL_DNA,GATAD2B_DNA,PLCH1_DNA,ANO10_DNA,RANBP2_DNA,METTL10_DNA,VDAC2_DNA,RNF10_DNA,SLC12A9_DNA,UBE2F.1_DNA,SMAP2_DNA,C17orf79_DNA,LRRC58.1_DNA,MAP1D_DNA,KPNB1_DNA,SLC35E1_DNA,LRRC58.2_DNA,ACE_DNA,C6orf153_DNA,MIR760_DNA,PPP2R2A_DNA,RRP15_DNA,ITCH_DNA,WASH5P_DNA,PPIC_DNA,APPL2_DNA,STK35_DNA,HEMK1.2_DNA,ARF4_DNA,ANKRD33B_DNA,SOX12_DNA,HSD11B2_DNA,PPP1R11_DNA,LYPLA2_DNA,GUCA2A.1_DNA,RUVBL1.1_DNA,SMEK1.1_DNA,FRAT1.2_DNA,VPS25.1_DNA,DNAJC14.1_DNA,CEBPB.1_DNA,MPPE1.4_DNA,TXLNA.3_DNA,TBC1D23.2_DNA,LRRC8B_DNA,RALGAPB.1_DNA,CCDC9_DNA,SLC6A4.1_DNA,SLBP_DNA,IRS1_DNA,TMSB10_DNA,TNRC18_DNA,C6orf153.1_DNA,SRRM1.4_DNA,ZNF480.1_DNA,GMIP.1_DNA,NCL.3_DNA,CBX4.1_DNA,PYGB.2_DNA,LEKR1.1_DNA,ACADSB_RNA,ANXA9_RNA,ARHGEF4_RNA,ARSG_RNA,ATAD3B_RNA,B3GNT5_RNA,C10orf110_RNA,C16orf79_RNA,C17orf37_RNA,C19orf29_RNA,C19orf60_RNA,C19orf6_RNA,C21orf2_RNA,C6orf211_RNA,C6orf97_RNA,CA12_RNA,CAPN10_RNA,CCDC130_RNA,CCNE1_RNA,CDK10_RNA,CDK12_RNA,CDK3_RNA,CELSR1_RNA,CLSTN2_RNA,CROCC_RNA,CSNK1G2_RNA,CXXC1_RNA,DEGS2_RNA,DNALI1_RNA,DSC2_RNA,DUS3L_RNA,ERBB2_RNA,ESR1_RNA,FAM193B_RNA,FBP1_RNA,FOXA1_RNA,FOXC1_RNA,GATA3_RNA,GMPS_RNA,GPR160_RNA,GRB7_RNA,INPP4B_RNA,IVD_RNA,LOC729991_RNA,LRRC17_RNA,MAFK_RNA,MAP2K7_RNA,MBD3_RNA,MED1_RNA,MIB2_RNA,MLPH_RNA,NACA2_RNA,NASP_RNA,NEURL2_RNA,ORMDL3_RNA,PDE7A_RNA,PGAP3_RNA,PPIAL4G_RNA,PPP1R12C_RNA,PQLC1_RNA,PRR15_RNA,PSAT1_RNA,PSMD3_RNA,RABEP1_RNA,RHOB_RNA,SELO_RNA,SFRS16_RNA,SLC12A9_RNA,SLC16A6_RNA,SLC39A6_RNA,SLC7A8_RNA,SNRNP70_RNA,SPEF2_RNA,SPPL2B_RNA,STARD3_RNA,STX10_RNA,TACC3_RNA,TBC1D9_RNA,THSD4_RNA,TMBIM6_RNA,TMEM144_RNA,WASH3P_RNA,WASH7P_RNA,WWP1_RNA,XBP1_RNA,YBX1_RNA,ZGPAT_RNA,ZMYND17_RNA,ZNF513_RNA,CDK12_CNV,CSF3_CNV,ERBB2_CNV,GRB7_CNV,GSDMA_CNV,GSDMB_CNV,IKZF3_CNV,MED1_CNV,NEUROD2_CNV,ORMDL3_CNV,PGAP3_CNV,PNMT_CNV,PPP1R1B_CNV,PSMD3_CNV,STARD3_CNV,TCAP_CNV,ZPBP2_CNV,class
0.013137437,0.04229797,0.705326342,0.029202109,0.043670488,0.014897578,0.01288542,0.0431993009999999,0.00999153,0.020758428,0.022534502,0.013433845,0.067720806,0.0218322,0.009291645,0.0071618709999999,0.057876274,0.066927871,0.071321146,0.064635503,0.020629597,0.0571335309999999,0.022153495,0.01632793,0.012330097,0.010808135,0.018423705,0.064528457,0.040725031,0.023251526,0.0320452789999999,0.026298172,0.089573642,0.01470774,0.208594555,0.02246829,0.031991197,0.021205377,0.119652607,0.044460912,0.0693652209999999,0.01441912,0.034015852,0.026422091,0.0201196139999999,0.047628912,0.029431786,0.0524250909999999,0.011439285,0.026205138,0.0106035019999999,0.240078258,0.009706923,0.074824389,0.0537240409999999,0.0409787479999999,0.0102052,0.037413456,0.0409880139999999,0.011669723,11.08899575,12.22361891,3.541836944,9.612372589,6.238442956,5.996736723,2.351741389,2.59841285,9.676792602,8.338490379,6.638050661,10.64566564,7.560371051000001,10.34607753,7.813137285,15.83775259,6.356420277000001,8.088995951,7.159587814,8.153496299,10.97214357,4.507350666000001,13.1700608,13.68838198,6.922258515,9.574118542,8.653959987,10.80538775,9.008034699,8.993330741,7.538722834,13.46639183,12.71598609,8.249908435,11.25181032,12.56257577,6.391212651,13.63786877,11.26199105,10.51000544,9.444574105,9.427847077,12.01896543,8.126424682,6.452038569,7.671686833,9.574118542,10.38559389,10.78746993,6.3059067,12.69865935,4.438738634,11.41729336,4.3050293260000005,10.73744079,7.950641042000001,9.997871018,5.64963845,8.757995631,8.992193152,9.195606957,5.3842950720000005,12.02759518,12.08693022,13.79074431,8.725513502,7.411774505,9.402387076,12.45616883,15.94278828,12.34952327,11.02787269,8.103814427,9.711069125,10.33311039,8.513576806,10.18817675,12.64122841,12.30682121,15.74887062,8.989915847999999,7.226886109,8.41517345,11.84656027,16.02868761,12.00662742,7.637643572000001,5.07616998,7.110118902999999,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.3436,0.0
0.018198428,0.058788489,0.785843776,0.0351558489999999,0.072171957,0.017664634,0.015818716,0.024734991,0.01308441,0.064717496,0.041083271,0.020401564,0.087435739,0.05116309,0.013552076,0.010442616,0.069937752,0.083263705,0.064017843,0.1005760919999999,0.049727334,0.090712495,0.043403494,0.02524043,0.014225413,0.015888606,0.054760642,0.0633998809999999,0.061789024,0.02182334,0.060545175,0.039056706,0.097582803,0.016776645,0.2275123339999999,0.02917429,0.045607774,0.026729778,0.084450788,0.051401727,0.054828166,0.019506787,0.03063762,0.03731922,0.02986811,0.0834365,0.030186638,0.048541368,0.016443713,0.033347241,0.014935353,0.2098203619999999,0.020017428,0.06571646,0.087532303,0.045222909,0.014946788,0.054271103,0.04778287,0.016729881,9.848825248,10.90926,3.722291142,9.051416424,6.614144432000001,6.439892371,2.942476971,2.415515313,9.156735871,8.80881266,8.262485777,10.70920946,8.210579301000001,10.575567800000002,7.710220284,14.66444898,7.752569983,8.241667176,6.81540251,9.613063791,9.840080321,5.629866573999999,13.430687099999998,10.39377505,8.893108247999999,10.02526181,8.820090866000001,11.36406372,11.04382021,10.03012623,7.892217965,11.81081617,13.26845855,8.81540219,12.01966776,12.47755143,6.44475816,14.85266326,10.47539825,10.1780767,7.904632212999999,9.427656452,12.01640306,8.369607379,8.265238561,9.146296785,9.684224913,10.54558937,9.575845149,8.146319189,12.25713614,4.338966304,10.82453112,3.04294195,9.373185116,9.459156374,8.28843147,5.02485598,9.632386011,8.453234822999999,8.083749492,4.380189168,10.99344468,11.8915298,13.17528912,8.955805937000001,8.204854276,9.942536937,7.738234157000001,14.43560305,11.42934522,11.12601509,7.196224407000001,10.52850236,8.736251396,7.890435748,10.060955,14.02706251,11.59594206,14.68772449,8.647237508,7.985327369,9.309924668,12.73246355,15.41767589,11.92881891,8.559372884,5.543322651,8.531935817,-0.6565,-0.6565,-0.6565,-0.6565,-0.6565,-0.6565,-0.6565,-0.6565,-0.6565,-0.6565,-0.6565,-0.6565,-0.6565,-0.6565,-0.6565,-0.6565,-0.6565,0.0
0.010561012,0.044331729,0.593928737,0.026367577,0.044117083,0.012711643,0.015233935,0.055166541,0.009873048,0.01655973,0.032022838,0.017761396,0.066645009,0.0301344539999999,0.011170646,0.00798715,0.051292584,0.038093188,0.048151516,0.0681057779999999,0.026798184,0.060413659,0.02470491,0.016614103,0.012585781,0.010848642,0.014581608,0.050685716,0.055682814,0.017446756,0.036232271,0.018489202,0.065180909,0.011640898,0.398903492,0.03279269,0.049798764,0.033830103,0.094529708,0.038827059,0.03806206,0.0126493789999999,0.023239181,0.025516629,0.027776381,0.0205210989999999,0.034474559,0.054361488,0.011477845,0.037434542,0.009126851,0.222038467,0.011420004,0.071375032,0.070763179,0.053629119,0.012175035,0.046064869,0.035907957,0.013257071,11.69679809,9.758952707,5.957366753,8.986290895,7.610541358,6.99711285,4.027215991,4.469938058,9.06320172,8.615657589,7.857255112000001,10.64816413,9.05475109,10.02669979,8.339283946,13.68976588,7.543322651,8.37139594,5.058511324,8.995150942,10.76529679,6.550900665,12.14398549,8.89876643,8.189512271,10.16267493,9.284122184,11.4389741,9.878159916,9.165293939,7.863719206,12.26522218,13.68201353,9.755480488,10.40760991,12.29512523,7.22509462,12.80082247,10.14332147,9.727988675,8.568947564,9.993678041,11.41569847,7.466460721,8.536945758,8.953148813,9.524759523,10.08595837,10.88161484,7.758952707000001,12.42829212,5.028140346,10.45369011,4.205822567,10.99121988,10.22655826,10.17442365,4.623299175,9.301687094,9.48757096,8.888235781,6.501456661000001,11.08272926,12.4097127,12.85252268,7.799980293,8.797731227,9.595731339,9.07717676,13.02933793,11.52475947,11.30485774,8.393903515,9.775046754,9.582728163,7.802225535,9.101084312,12.81388747,12.2134366,14.33696248,9.285727944,8.395391465,9.960888135,12.32861365,14.78836386,12.01585696,8.929278532,6.50697318,7.870155082,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,-0.0104,0.0
0.015029539,0.061176324,0.657829642,0.035272418,0.041599706,0.012349355,0.0169519739999999,0.042956416,0.008111465,0.022972318,0.0279743979999999,0.016348974,0.0577969059999999,0.034043194,0.010040414,0.007611769,0.0659773709999999,0.03156079,0.042428287,0.057092787,0.022704538,0.072695109,0.018017793,0.020980844,0.01104197,0.00847968,0.014980344,0.038948838,0.035875255,0.033882116,0.034732643,0.025411382,0.095017854,0.014894153,0.392013121,0.0225563929999999,0.033025114,0.03050351,0.0980273109999999,0.03315564,0.036628611,0.016046905,0.027528597,0.022820438,0.02447072,0.0342516879999999,0.034720801,0.0376648839999999,0.01028139,0.024299413,0.008466348,0.306385855,0.009826721,0.082813132,0.061578445,0.032169061,0.00979481,0.039905054,0.02826719,0.012594834,10.49242205,8.483047075,7.124677599,5.742806588,6.524960065,7.391899152000001,3.893760208,3.912927648,10.66275319,8.694179564,8.417801049,10.71973935,7.145496088,9.052661782,6.157844087000001,12.66040459,6.6172749710000005,8.137204297,8.504156367,8.335037007,11.385569300000002,5.9859398210000005,10.76416508,7.182228471,8.009025186,9.946339902,9.183235142,9.511391737,9.220012831,10.42292624,8.107803452,15.563759,7.419511925,8.38666267,9.510589729,12.00874111,7.14135615,11.48100109,11.01639018,8.00219337,10.34362046,8.077790957000001,10.70754118,7.933157733,8.322293682,8.506684844,9.223933157,9.775227871,12.09889159,7.537616009,11.28078962,4.055967824,11.47587319,3.165043649,10.11098226,8.96285495,11.53682845,5.731834913999999,9.328679415,8.946339902,8.268267821,6.640927433,11.22393316,10.32163998,13.00076568,7.953441025,8.202237961,8.979183082,4.45330027,13.10009188,11.1152099,11.27725677,8.194267338,9.370554681,11.21853993,7.56877698,9.718697771,11.43206329,9.066918771,14.27849422,9.21312634,8.107803452,9.668518238,9.760458492,14.49145676,12.90405289,9.011351948,6.149623163999999,8.038262222,1.06025,-0.3051,1.2453,1.2453,-0.3051,-0.3051,0.4701,0.8752,1.2453,-0.3051,1.2453,1.2453,1.2453,-0.3051,1.2453,1.2453,-0.3051,3.0
0.012305894,0.043815318,0.289918817,0.03062116,0.03426749,0.012641441,0.017172023,0.071937673,0.007994112,0.018014942,0.027727019,0.01647834,0.045909587,0.032190864,0.0107630319999999,0.007048544,0.045237963,0.0227105279999999,0.0368548879999999,0.053362386,0.022038988,0.0672445909999999,0.02166731,0.013680765,0.016402649,0.010116247,0.014758653,0.054900683,0.0273367479999999,0.015740015,0.038365869,0.040416787,0.058959512,0.013872444,0.6132074479999999,0.022718613,0.036437646,0.0225270229999999,0.080805189,0.049159935,0.035533419,0.013099178,0.0220930929999999,0.032554871,0.014904828,0.027979699,0.020249607,0.0454874679999999,0.010826543,0.0268751179999999,0.010529823,0.156811686,0.011520747,0.0364693,0.076158393,0.029561512,0.011927606,0.039839043,0.029494082,0.011743632,8.544920398,5.33286902,7.410872756,6.849445136,9.690030807,9.872717968,4.118999195,4.715075172,8.944960321,8.848744985,9.705976693,10.39320552,8.71906773,9.01656624,4.283958802,4.852243595,8.15573608,8.533632257999999,9.228495731,9.778758387,9.829346476,7.82078464,8.502794817,5.171935358,8.568086463,10.17081314,10.26465793,4.440932271,9.324328635,13.32063915,8.744145282,10.60547368,4.829702442,9.474920065,7.653194045,6.3645794360000005,10.85154488,8.728237199999999,12.2070657,5.180867915,9.417501079,5.673906879,9.77802274,8.592343037000001,4.771753554,8.995910707,9.592979079,10.646156,9.819012046,8.720599971,8.499228425,8.000887886000001,12.53493924,5.734015876,9.822940738,11.98574348,8.388875326,5.33286902,10.00968882,10.29865408,4.806803501,9.795939964,11.1415123,9.648218609,9.279808575,8.325839704,8.955409873999999,9.833247005,3.300445915,10.82756993,8.044364609,11.46957619,5.622376938,8.675487816,9.354250925,8.34881135,10.72308657,8.961902546000001,5.180867915,13.75226828,7.662790835,8.525765479,9.999310892,9.108973922,11.41466394,13.69958061,9.227542062,7.105459135,8.399437301,-0.3471,-0.3471,-0.3471,-0.3471,-0.3471,-0.3471,-0.3471,-0.3471,-0.3471,-0.3471,-0.3471,-0.3471,-0.3471,-0.3471,-0.3471,-0.3471,-0.3471,2.0
0.012400818,0.033521278,0.570720759,0.0307218179999999,0.034392313,0.010891015,0.015425251,0.044120467,0.009799513,0.0188632239999999,0.021562124,0.012146792,0.05600668,0.0466603409999999,0.009098928,0.008021232,0.051991705,0.056727608,0.067820355,0.061273228,0.027434204,0.064708669,0.0204380519999999,0.020790942,0.011154975,0.009883422,0.016631365,0.071697648,0.043085909,0.026043929,0.026649136,0.026107357,0.078819099,0.012469571,0.429387113,0.025439082,0.0401777829999999,0.024318152,0.106345674,0.037915603,0.123306154,0.012978726,0.028852894,0.024927417,0.017468458,0.0512657809999999,0.027503278,0.0579479709999999,0.012227698,0.0291847579999999,0.009697592,0.221873041,0.009797075,0.052478507,0.0605094709999999,0.044623258,0.012718809,0.03170913,0.030264844,0.011044219,9.745208923,9.707867955,5.550928361,7.694764605,7.624638295,6.811050954,3.988021122,4.448980218,10.82494975,8.045880859,7.956481869,9.728589247,7.92540727,10.39763217,7.500614057000001,13.92259986,7.755039111,8.376451451,6.619100432000001,8.627399275,12.15992856,6.281902216000001,12.87343831,8.991195006,8.153238379,9.57401217,9.371519441,9.229727542,9.400056268,9.461692255,7.460918631,14.97573828,12.16694377,9.124209215,9.826152009,12.23086265,7.251367843,13.15126117,10.73852011,10.31440866,10.78160766,9.553108371,12.04755689,8.021738439,7.300636266000001,8.866232947,9.676883552,9.487756443,12.54865439,7.858827087000001,12.01511198,4.240589102,11.12713864,2.885828131,13.18556401,10.27605401,11.23426281,4.863517273,9.729874425,8.94324593,6.796404375,6.751550754,13.10427917,11.37513595,12.97644908,7.982594925,8.907344972999999,9.266503126,7.771657829,12.18708541,10.73372336,11.41491499,7.500614057000001,8.637021851,10.9592241,8.720853705,9.966874694,12.08921141,11.44828612,14.24890503,8.511117333,7.764150395,9.65877845,12.46700066,15.34563267,12.29825535,8.471360225,5.673547944,8.130061862,0.6753,0.6753,0.6753,0.6753,0.6753,0.6753,0.6753,0.6753,0.6753,0.6753,0.6753,0.6753,0.6753,0.6753,0.6753,0.6753,0.6753,1.0
0.020192242,0.062275236,0.829778875,0.0263038679999999,0.056003541,0.015534983,0.015532105,0.026662984,0.012285346,0.026943211,0.02646968,0.024478486,0.081173483,0.037383302,0.012860779,0.010009775,0.077244905,0.0490424659999999,0.063158942,0.0690771979999999,0.038904452,0.080204999,0.039563644,0.019887723,0.013460867,0.015026692,0.053406004,0.080468034,0.067270692,0.040261134,0.047018154,0.046640966,0.079320168,0.0134212669999999,0.171350439,0.033680711,0.059816928,0.038786403,0.089146179,0.064952283,0.073455827,0.014169962,0.034355237,0.041561337,0.031203308,0.066148611,0.040099004,0.047441483,0.0145170889999999,0.037767421,0.011896056,0.165332957,0.0127985139999999,0.070567718,0.078335249,0.055204204,0.01189911,0.043518093,0.05608282,0.015507235,12.7194881,9.062164356,1.6323147530000002,9.330766104,6.689141182,6.044123042000001,2.237747256,1.640528385,9.26686125,8.421144176,7.30473462,10.50531407,8.18908919,13.31178953,11.44700634,13.12602195,8.033066689,8.227966768,3.348515717,9.022171094,10.80330745,5.535210046,12.42904437,13.40096639,8.862501605,9.751991694,9.342623855,9.627470959,10.61733816,7.20865869,7.83057922,11.52431006,15.95161866,8.306753926,9.782056629,13.975177800000004,4.251219175,14.19890717,9.984825859,9.225834036,8.961945652999999,7.997382178,11.29942097,7.004863144,4.933478218,9.048763126,9.507071328,10.18744635,10.89507544,8.566421327,12.89070722,4.847320485,9.880914754,3.834842658,10.79326133,7.805093788,9.385287365,4.284388277,9.284386195,9.352431477,9.675141274,5.779152012999999,11.08027818,12.74739676,13.11266689,8.225834036,7.928242394,9.32480048,8.673577623,16.151384,11.94211056,10.9609844,8.64672862,8.574823962,8.622615971,7.146882253999999,7.98986165,12.41986224,13.20135126,15.02746101,10.3752203,7.344590632,9.282335315,11.6413382,16.24562204,11.25043267,8.338583527,5.566422468,8.169250584,-0.0238,-0.0238,-0.0238,-0.0238,-0.0238,-0.0238,-0.0238,-0.0238,-0.0238,-0.0238,-0.0238,-0.0238,-0.0238,-0.0238,-0.0238,-0.0238,-0.0238,0.0
0.011710008,0.055486182,0.232335496,0.031820808,0.0319031929999999,0.014800688,0.016353099,0.042184787,0.011204324,0.052747864,0.026380351,0.022120252,0.0664189209999999,0.039474628,0.012035388,0.008150745,0.063775391,0.091640267,0.071661205,0.047252406,0.0259710189999999,0.064599635,0.034454499,0.022530441,0.015008647,0.008947375,0.07307246,0.059375057,0.038726153,0.023505527,0.030468371,0.030442617,0.0848931769999999,0.0111634619999999,0.48775066,0.023485883,0.0482173179999999,0.0233585839999999,0.097313598,0.027053108,0.1093252659999999,0.014760476,0.02376631,0.023898698,0.023301972,0.0766305229999999,0.038764909,0.048057595,0.012034275,0.053116977,0.011240111,0.14136306,0.013252308,0.0547967279999999,0.068520477,0.033335306,0.0125823539999999,0.049313537,0.033376703,0.011992783,7.647138911,4.711269124,8.857773282,5.06217785,7.947040744,9.795037488,2.630428771,1.772688026,8.884674535,8.59284868,8.395534992,10.33956934,8.698141715,9.567807426,4.246598103,8.47156711,7.915627856,8.176391594,9.256485405,8.459170106,10.73749183,5.858717079,9.569250119,4.2751709810000005,8.482327987,10.18676758,10.13217517,2.602741913,3.850669427,12.49708876,6.742295961,11.55056418,5.711269124,8.395534992,7.597098331000001,5.792569075,8.66883394,9.164032499,12.61231087,6.0036247220000005,8.094597648999999,8.411708842000001,9.937576563,8.64679701,3.062173532,11.17180517,9.893915342,10.93841416,10.34168137,9.286616438,7.198934124,3.602741913,11.96523646,3.708761109,9.551111837,10.36304883,8.330665057000001,6.410100227999999,9.588586661,10.92833123,5.370927981,10.19239577,11.38860576,10.09589964,11.40848855,8.19145951,8.043614088,9.306648221,3.64714179,14.05008622,7.130221494,11.34252525,6.8506719270000005,8.486915046,9.26719189,8.712575147,10.75534637,9.411708842,9.477726094,13.85518835,7.11449717,7.888147177,8.909945572,9.773295669,12.23982231,13.75185664,9.266240508,5.045687593,7.613972114,-0.2522,-0.2522,-0.2522,-0.2522,-0.2522,-0.2522,-0.2522,-0.2522,-0.2522,-0.2522,-0.2522,-0.2522,-0.2522,-0.2522,-0.2522,-0.2522,-0.2522,2.0
0.01280879,0.045627249,0.502684848,0.0250588029999999,0.044023717,0.0110682419999999,0.0151675889999999,0.046872475,0.0099666169999999,0.015403515,0.028081649,0.012520008,0.053048516,0.028933371,0.012351903,0.007982583,0.044059252,0.03040521,0.046832207,0.066412713,0.028023005,0.0608689429999999,0.024023905,0.017957178,0.010259589,0.01203107,0.0159567839999999,0.056265376,0.045746339,0.023036264,0.032063006,0.024209175,0.0673612079999999,0.01180828,0.200402201,0.025843495,0.050162278,0.020907287,0.0949162319999999,0.036699143,0.043607888,0.012536086,0.028831079,0.027329954,0.028909247,0.02268696,0.043600373,0.0296764139999999,0.010745856,0.023877823,0.009177418,0.173618091,0.011133076,0.045658644,0.072255482,0.051731304,0.010633,0.033801611,0.032100861,0.013028182,11.75538021,8.725755128,2.397830337,9.275367956,7.481751005,6.397828626,2.59841285,4.905832231000001,9.886337818,8.849039415,8.661488817,11.07994499,8.750974902000001,11.70711505,10.55222441,14.51895696,8.178509992999999,8.467501622999999,6.24749464,8.661488817,10.90297815,5.927232775,13.73456721,10.96293027,8.139295021,10.3987672,9.253734759,12.40672365,9.876260769,7.051270944,8.17918806,13.47581219,14.88181189,9.351054725,11.58827024,13.82997858,4.645753528,13.77377266,10.575663,10.42941459,9.050075552,9.237032093,11.24801507,8.386001703,6.320659769,8.839209458,9.595044838,10.10518737,11.13479381,7.843532931,13.58032602,4.485291568,10.90496211,3.602599404,10.77395356,9.102838404,9.744341926,4.022323422,9.362650477,8.832456508,9.194408695,-0.187214291,11.3347115,13.72754327,13.75693716,7.645755689,9.369371819,9.733962849,8.715240977,17.44567281,12.05975473,11.63264566,9.467501827,9.936340537,9.733218573,8.290623914,9.590121046,14.07657504,13.03844975,14.40576067,9.69627278,8.088990122,9.48617475,12.34388157,16.06708239,10.84560021,8.620124132,5.942148507000001,8.371286589,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.0
0.015030509,0.040052314,0.647873685,0.030825947,0.049295797,0.0130333939999999,0.013789121,0.043005242,0.00966779,0.01684343,0.023530783,0.0220273039999999,0.0550261159999999,0.031519053,0.009959374,0.008159879,0.039997089,0.026727219,0.0523120159999999,0.058118376,0.021916796,0.0579977579999999,0.020083061,0.0140082219999999,0.013140704,0.012499666,0.01843258,0.052228592,0.0302903679999999,0.022149743,0.027448819,0.0244456129999999,0.058232789,0.01390954,0.26885903,0.025458504,0.044805318,0.021544828,0.105962754,0.037969683,0.040108614,0.013852008,0.02132524,0.026571137,0.023273706,0.016553626,0.027122901,0.080036785,0.011644011,0.01962624,0.009227784,0.124909736,0.0151448389999999,0.045486819,0.042430246,0.044982087,0.0126536539999999,0.040526572,0.034725295,0.013898821,12.64112746,9.756228051,3.582495789,7.355080592999999,7.314295016,7.414175287999999,2.102826072,3.111415312,9.485942989,7.786363735,6.23456838,9.746680079,8.158840905,12.15920072,9.971533783,13.04358104,6.460047911,7.223597277,5.475577806,8.069757474,10.50305699,4.764882204,10.72155543,10.55376127,6.729332516,10.3207446,9.668943648,10.07815615,9.746680079,10.88104504,9.058996658,12.23046372,14.8880375,9.049708901,10.58838325,13.52563415,6.690020327999999,14.18262558,10.79240891,10.49509571,8.192989086,8.767602828,11.44165642,7.873378897999999,6.538902826,8.992173321000001,8.547725892,9.051260882,10.59212015,6.95835783,12.72411203,6.409341714,9.904419518,4.791277518,11.07891726,9.499593593,9.202798475,5.665907197,8.586778627000001,9.003955222,11.05899659,4.945059847,11.0163252,11.78929648,12.83740755,8.229092777,7.883661135,9.75146188,7.384930494,17.00863136,12.34435922,10.44520257,7.73320586,8.830418866,9.241382835,7.394744775,9.352565439,12.6662873,10.97194354,14.90396324,9.1559584,7.608026338999999,9.218080037,11.92064416,15.18651508,11.74092077,8.055783495,6.245455731,7.904419669,-0.3938,-0.3938,-0.3938,-0.3938,-0.3938,-0.3938,-0.3938,-0.3938,-0.3938,-0.3938,-0.3938,-0.3938,-0.3938,-0.3938,-0.3938,-0.3938,-0.3938,0.0
0.011715681,0.0355724539999999,0.737374359,0.027941157,0.0492974829999999,0.013021756,0.011302713,0.064067417,0.010152045,0.014923568,0.024161308,0.017104101,0.0586389629999999,0.027727929,0.009665397,0.008405262,0.054315657,0.030853734,0.053814364,0.046127675,0.0262043579999999,0.06418143,0.022816741,0.015289985,0.011620965,0.012212198,0.015841,0.057164897,0.035751412,0.0167083289999999,0.023289285,0.01883561,0.071518354,0.011114332,0.200690237,0.02184131,0.0429008809999999,0.019827407,0.134200888,0.033103323,0.03280621,0.011818177,0.032492105,0.024239728,0.028855308,0.023662555,0.02965467,0.048330918,0.0117409789999999,0.0264162129999999,0.009366309,0.198187311,0.011680445,0.052886279,0.065886115,0.038756006,0.011591836,0.04489106,0.042324874,0.013597938,11.15343315,9.522070073,5.70615201,9.082019938,6.928545615,6.121191581000001,3.982290874,4.23935985,9.068723202,8.355494698,7.121190545,10.3166507,8.130819184,11.80268001,9.534213964,12.84582626,7.381054905,8.085325327,5.756780465,8.580622258,10.85638397,6.219642886,12.96634457,13.56613151,8.455942803,9.934971842,9.091912679,7.797651151,10.03322448,10.41384093,7.363684481,12.52191758,13.16802227,8.809690647,10.156186,13.05277235,6.957691771,13.39056778,10.43017967,9.759885022,8.552240259,10.75054722,10.95362857,7.446206595,9.817661467,8.232460262,9.056987171,9.732742354,11.19188658,7.693213726000001,12.68465928,4.35822745,10.64587221,3.025330063,11.19915075,8.813681482,10.17879555,5.014274943,9.091912679,8.547455227999999,9.14355847,4.121189509,11.42497136,13.17182055,12.9057086,8.072058625,8.291115431,8.939544542,7.68452282,15.30960283,11.86962307,11.2683955,8.797651476,9.537837287,9.435369191,7.65813149,9.337590015,14.28016087,12.30518036,14.46889105,9.528154796,7.518406883,9.6278523,12.03962796,15.89095466,11.48188095,8.146946896000001,5.82163114,7.913748711,-0.0062,-0.0062,-0.0062,-0.0062,-0.0062,-0.0062,-0.0062,-0.0062,-0.0062,-0.0062,-0.0062,-0.0062,-0.0062,-0.0062,-0.0062,-0.0062,-0.0062,0.0
